path	book	asset_dir	page	track	confidence	reason	alt	tex_refs	width	height	bytes	white	black	status
books/assets/chemistry-4/fig-p0187-g01.png	化学（第四册）	chemistry-4	187	T	high	对照 raw 第187页，已改 TikZ	原PDF第187页图示	tex/books/化学（第四册）.tex:6521	469	146	1865	0.954	0.046	replaced
books/assets/chemistry-4/fig-p0187-g02.png	化学（第四册）	chemistry-4	187	T	high	对照 raw 第187页，已改 TikZ	原PDF第187页图示	tex/books/化学（第四册）.tex:6537	149	67	448	0.940	0.060	replaced
books/assets/chemistry-4/fig-p0188-g01.png	化学（第四册）	chemistry-4	188	T	high	对照 raw 第188页，已改 TikZ	特丽纶结构式	tex/books/化学（第四册）.tex:6531	430	149	2018	0.943	0.057	replaced
books/assets/chemistry-4/fig-p0190-g01.png	化学（第四册）	chemistry-4	190	P	medium	疑似网纹或照片	碱式滴定管下端的橡皮管、玻璃珠和尖嘴结构（第10题）	tex/books/化学（第四册）.tex:6683	42	207	646	0.865	0.135	pending
books/assets/chemistry-4/fig-p0191-g01.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6738	136	83	381	0.968	0.032	replaced
books/assets/chemistry-4/fig-p0191-g02.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6746	192	84	537	0.957	0.043	replaced
books/assets/chemistry-4/fig-p0191-g03.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6754	158	84	391	0.972	0.028	replaced
books/assets/chemistry-4/fig-p0191-g04.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6762	173	98	517	0.965	0.035	replaced
books/assets/chemistry-4/fig-p0191-g05.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6770	160	84	435	0.960	0.040	replaced
books/assets/chemistry-4/fig-p0191-g06.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6778	189	84	511	0.959	0.041	replaced
books/assets/chemistry-4/fig-p0191-g07.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6786	159	85	463	0.955	0.045	replaced
books/assets/chemistry-4/fig-p0191-g08.png	化学（第四册）	chemistry-4	191	T	high	对照 raw 第191页，已改 TikZ	原PDF第191页图示	tex/books/化学（第四册）.tex:6794	169	85	462	0.952	0.048	replaced
books/assets/chemistry-4/fig-p0195-g01.png	化学（第四册）	chemistry-4	195	T	high	对照 raw/PNG，已改 TikZ	图附	tex/books/化学（第四册）.tex:7073	415	560	10470	0.912	0.088	replaced
books/assets/chemistry-4/fig-p0196-g01.png	化学（第四册）	chemistry-4	196	T	high	对照 raw/PNG，已改 TikZ	图 附 2	tex/books/化学（第四册）.tex:7086	182	248	2376	0.917	0.083	replaced
books/assets/chemistry-4/fig-p0196-g02.png	化学（第四册）	chemistry-4	196	T	high	对照 raw/PNG，已改 TikZ	图 附 4	tex/books/化学（第四册）.tex:7096	131	193	1135	0.936	0.064	replaced
books/assets/chemistry-4/fig-p0196-g03.png	化学（第四册）	chemistry-4	196	T	high	对照 raw/PNG，已改 TikZ	图 1	tex/books/化学（第四册）.tex:7106	343	250	3584	0.929	0.071	replaced
books/assets/chemistry-4/fig-p0197-g01.png	化学（第四册）	chemistry-4	197	T	high	对照 raw/PNG，已改 TikZ	图 附 7	tex/books/化学（第四册）.tex:7117	405	278	3541	0.937	0.063	replaced
books/assets/chemistry-4/fig-p0199-g01.png	化学（第四册）	chemistry-4	199	T	high	对照 raw/PNG，已改 TikZ	图 附8	tex/books/化学（第四册）.tex:7245	211	256	2549	0.928	0.072	replaced
books/assets/chemistry-4/manual-p0029-exercise-1-5-q4.png	化学（第四册）	chemistry-4		T	high	对照 raw 页结构式，已改 TikZ	习题1·5第4题结构式	tex/books/化学（第四册）.tex:920	513	590	4387	0.973	0.027	replaced
books/assets/chemistry-4/manual-p0050-table-1-6.png	化学（第四册）	chemistry-4		T	high	对照 raw 第页，已改 TikZ	表1·6 苯的同系物	tex/books/化学（第四册）.tex:1647	645	661	7520	0.960	0.040	replaced
books/assets/chemistry-4/manual-p0066-review-q7.png	化学（第四册）	chemistry-4		T	high	对照 raw 页结构式，已改 TikZ	复习题一第7题结构式	tex/books/化学（第四册）.tex:2234	531	239	3257	0.958	0.042	replaced
books/assets/chemistry-4/manual-p0066-review-q8.png	化学（第四册）	chemistry-4		T	high	对照 raw 第页，已改 TikZ	复习题一第8题反应网络	tex/books/化学（第四册）.tex:2240	535	158	1999	0.959	0.041	replaced
books/assets/physics-1/fig-p0007-01.png	物理（第一册）	physics-1	7	T	high	对照 raw/PNG，已改 TikZ	图1·1 国际米原器	tex/books/物理（第一册）.tex:364	160	278	1832	0.897	0.103	replaced
books/assets/physics-1/fig-p0008-01.png	物理（第一册）	physics-1	8	T	high	对照 raw/PNG，已改 TikZ	图1-2	tex/books/物理（第一册）.tex:374	549	248	3000	0.938	0.062	replaced
books/assets/physics-1/fig-p0009-01.png	物理（第一册）	physics-1	9	T	high	对照 raw 第9页直尺或视线示意，已改 TikZ	直尺	tex/books/物理（第一册）.tex:418	252	75	657	0.910	0.090	replaced
books/assets/physics-1/fig-p0009-02.png	物理（第一册）	physics-1	9	V	low	初分待对照 raw 改轨	图1-3 刻度尺	tex/books/物理（第一册）.tex:426	182	156	1664	0.829	0.171	pending
books/assets/physics-1/fig-p0009-03.png	物理（第一册）	physics-1	9	T	high	对照 raw 第9页直尺或视线示意，已改 TikZ	图1·4 用直尺量物体的长度	tex/books/物理（第一册）.tex:434	315	164	1426	0.933	0.067	replaced
books/assets/physics-1/fig-p0009-04.png	物理（第一册）	physics-1	9	T	high	对照 raw 第9页直尺或视线示意，已改 TikZ	图1-5 尺放斜了	tex/books/物理（第一册）.tex:447	274	163	1469	0.905	0.095	replaced
books/assets/physics-1/fig-p0010-01.png	物理（第一册）	physics-1	10	T	high	对照 raw 第10页直尺或视线示意，已改 TikZ	眼睛的位置放得正确	tex/books/物理（第一册）.tex:457	174	205	1447	0.920	0.080	replaced
books/assets/physics-1/fig-p0010-02.png	物理（第一册）	physics-1	10	T	high	对照 raw 第10页直尺或视线示意，已改 TikZ	眼睛的位置放得不时	tex/books/物理（第一册）.tex:465	174	203	1633	0.899	0.101	replaced
books/assets/physics-1/fig-p0010-03.png	物理（第一册）	physics-1	10	T	high	对照 raw/PNG，已改 TikZ	图1-7 游标卡尺	tex/books/物理（第一册）.tex:483	396	184	2374	0.912	0.088	replaced
books/assets/physics-1/fig-p0011-01.png	物理（第一册）	physics-1	11	T	high	对照 raw/PNG，已改 TikZ	图1·8 被测零件的宽度是5.2毫米	tex/books/物理（第一册）.tex:496	415	183	2265	0.905	0.095	replaced
books/assets/physics-1/fig-p0011-03.png	物理（第一册）	physics-1	11	T	high	对照 raw/PNG，已改 TikZ	(第4题)	tex/books/物理（第一册）.tex:521	205	153	1082	0.943	0.057	replaced
books/assets/physics-1/fig-p0011-04.png	物理（第一册）	physics-1	11	P	medium	疑似网纹或照片	(第5题)	tex/books/物理（第一册）.tex:529	338	136	1797	0.861	0.139	pending
books/assets/physics-1/fig-p0012-01.png	物理（第一册）	physics-1	12	T	high	对照 raw 第12页，已改 TikZ	图1·9 面积的单位	tex/books/物理（第一册）.tex:556	302	276	2269	0.863	0.137	replaced
books/assets/physics-1/fig-p0013-01.png	物理（第一册）	physics-1	13	T	high	对照 raw 第13页，已改 TikZ	``×''完整一小格 ``√''大于半小格	tex/books/物理（第一册）.tex:580	338	204	2576	0.892	0.108	replaced
books/assets/physics-1/fig-p0014-01.png	物理（第一册）	physics-1	14	P	medium	疑似网纹或照片	图1·11 体积的单位	tex/books/物理（第一册）.tex:624	235	273	3448	0.854	0.146	pending
books/assets/physics-1/fig-p0014-02.png	物理（第一册）	physics-1	14	T	high	对照 raw/PNG，已改 TikZ	图1·12 鼠筒(左)、量杯(右)	tex/books/物理（第一册）.tex:632	219	357	2241	0.930	0.070	replaced
books/assets/physics-1/fig-p0015-01.png	物理（第一册）	physics-1	15	T	high	对照 raw 第15页，已改 TikZ	图 1-13 眼睛要跟液面相平	tex/books/物理（第一册）.tex:647	169	326	1067	0.945	0.055	replaced
books/assets/physics-1/fig-p0015-02.png	物理（第一册）	physics-1	15	T	high	对照 raw 第15页液面或刻度示意图，已改 TikZ	图 1.14 量度形状不规则,固体的体积	tex/books/物理（第一册）.tex:655	193	372	2620	0.873	0.127	replaced
books/assets/physics-1/fig-p0016-01.png	物理（第一册）	physics-1	16	T	high	对照 raw 第16页液面或刻度示意图，已改 TikZ	(第6题)简易小量筒的制作	tex/books/物理（第一册）.tex:688	239	236	1586	0.910	0.090	replaced
books/assets/physics-1/fig-p0017-01.png	物理（第一册）	physics-1	17	T	high	对照 raw/PNG，已改 TikZ	图 1·15 国际标准千克源器	tex/books/物理（第一册）.tex:719	186	240	1821	0.911	0.089	replaced
books/assets/physics-1/fig-p0018-01.png	物理（第一册）	physics-1	18	T	high	对照 raw/PNG，已改 TikZ	图示（原PDF第18页）	tex/books/物理（第一册）.tex:733	272	249	2173	0.903	0.097	replaced
books/assets/physics-1/fig-p0018-02.png	物理（第一册）	physics-1	18	T	medium	高留白线稿；正文已取消该 PNG 引用	图1·16 确定物体质量用的天平	tex/books/物理（第一册）.tex:739	175	172	568	0.947	0.053	replaced
books/assets/physics-1/fig-p0018-03.png	物理（第一册）	physics-1	18	T	high	对照 raw/PNG，已改 TikZ	图1·17 砝码	tex/books/物理（第一册）.tex:756	518	323	6440	0.914	0.086	replaced
books/assets/physics-1/fig-p0020-01.png	物理（第一册）	physics-1	20	T	high	对照 raw/PNG，已改 TikZ	(第6题)	tex/books/物理（第一册）.tex:819	240	186	1335	0.896	0.104	replaced
books/assets/physics-1/fig-p0021-01.png	物理（第一册）	physics-1	21	T	high	对照 raw/PNG，已改 TikZ	图1·18 钟、表、秒表	tex/books/物理（第一册）.tex:848	481	311	6031	0.866	0.134	replaced
books/assets/physics-1/fig-p0022-01.png	物理（第一册）	physics-1	22	T	high	对照 raw/PNG，已改 TikZ	(第6题) 单摆	tex/books/物理（第一册）.tex:878	120	218	735	0.955	0.045	replaced
books/assets/physics-1/fig-p0023-01.png	物理（第一册）	physics-1	23	T	high	对照 raw/PNG，已改 TikZ	(第5题)	tex/books/物理（第一册）.tex:944	264	183	1523	0.912	0.088	replaced
books/assets/physics-1/fig-p0023-02.png	物理（第一册）	physics-1	23	T	high	对照 raw 第23页液面或刻度示意图，已改 TikZ	(第7题)	tex/books/物理（第一册）.tex:952	271	147	1043	0.914	0.086	replaced
books/assets/physics-1/fig-p0026-01.png	物理（第一册）	physics-1	26	T	high	对照 raw 第26页力图或连通器示意图，已改 TikZ	图2·1 力的图示	tex/books/物理（第一册）.tex:1012	179	233	1244	0.961	0.039	replaced
books/assets/physics-1/fig-p0027-01.png	物理（第一册）	physics-1	27	T	high	对照 raw/PNG，已改 TikZ	图2·2 力的图示	tex/books/物理（第一册）.tex:1035	373	163	2683	0.861	0.139	replaced
books/assets/physics-1/fig-p0028-01.png	物理（第一册）	physics-1	28	T	high	对照 raw/PNG，已改 TikZ	(a) 物体对支持物的压力	tex/books/物理（第一册）.tex:1051	385	214	2379	0.919	0.081	replaced
books/assets/physics-1/fig-p0028-02.png	物理（第一册）	physics-1	28	T	high	对照 raw/PNG，已改 TikZ	(b) 物体对支持物的拉力	tex/books/物理（第一册）.tex:1059	393	308	2548	0.936	0.064	replaced
books/assets/physics-1/fig-p0030-01.png	物理（第一册）	physics-1	30	T	high	对照 raw/PNG，已改 TikZ	图示（原PDF第30页）	tex/books/物理（第一册）.tex:1098	144	112	834	0.856	0.144	replaced
books/assets/physics-1/fig-p0030-02.png	物理（第一册）	physics-1	30	V	low	初分待对照 raw 改轨	图2-4 重垂线	tex/books/物理（第一册）.tex:1104	114	212	1476	0.821	0.179	pending
books/assets/physics-1/fig-p0030-03.png	物理（第一册）	physics-1	30	T	high	对照 raw/PNG，已改 TikZ	(第4题)	tex/books/物理（第一册）.tex:1131	167	116	740	0.886	0.114	replaced
books/assets/physics-1/fig-p0031-01.png	物理（第一册）	physics-1	31	V	low	初分待对照 raw 改轨	图2-5 铁和木头到底谁重	tex/books/物理（第一册）.tex:1146	216	193	2019	0.837	0.163	pending
books/assets/physics-1/fig-p0036-01.png	物理（第一册）	physics-1	36	T	high	对照 raw/PNG，已改 TikZ	图2·6 固体、液体和气体	tex/books/物理（第一册）.tex:1383	454	270	3863	0.934	0.066	replaced
books/assets/physics-1/fig-p0039-01.png	物理（第一册）	physics-1	39	T	high	对照 raw/PNG，已改 TikZ	(a)	tex/books/物理（第一册）.tex:1413	127	263	1051	0.903	0.097	replaced
books/assets/physics-1/fig-p0039-02.png	物理（第一册）	physics-1	39	T	high	对照 raw/PNG，已改 TikZ	(b)	tex/books/物理（第一册）.tex:1421	107	259	1041	0.897	0.103	replaced
books/assets/physics-1/fig-p0039-03.png	物理（第一册）	physics-1	39	T	high	对照 raw/PNG，已改 TikZ	(c)	tex/books/物理（第一册）.tex:1429	147	260	1234	0.919	0.081	replaced
books/assets/physics-1/fig-p0039-04.png	物理（第一册）	physics-1	39	T	high	对照 raw/PNG，已改 TikZ	图2-8 弹簧秤	tex/books/物理（第一册）.tex:1441	381	428	4225	0.903	0.097	replaced
books/assets/physics-1/fig-p0042-01.png	物理（第一册）	physics-1	42	T	high	对照 raw/PNG，已改 TikZ	(第7题)	tex/books/物理（第一册）.tex:1531	281	262	2307	0.928	0.072	replaced
books/assets/physics-1/fig-p0042-02.png	物理（第一册）	physics-1	42	T	low	初分待对照 raw 改轨；正文已取消该 PNG 引用	(第8题)	tex/books/物理（第一册）.tex:1539	152	246	1369	0.913	0.087	replaced
books/assets/physics-1/fig-p0042-03.png	物理（第一册）	physics-1	42	T	medium	高留白线稿；正文已取消该 PNG 引用	图2-9 手对图钉施加压力	tex/books/物理（第一册）.tex:1559	194	170	1098	0.952	0.048	replaced
books/assets/physics-1/fig-p0043-01.png	物理（第一册）	physics-1	43	T	medium	高留白线稿；正文已取消该 PNG 引用	图2·10 在泥烂的路上行走	tex/books/物理（第一册）.tex:1575	486	317	4335	0.932	0.068	replaced
books/assets/physics-1/fig-p0045-01.png	物理（第一册）	physics-1	45	V	low	初分待对照 raw 改轨	图 2·11 大型公路穿梭车	tex/books/物理（第一册）.tex:1609	428	184	3765	0.783	0.217	pending
books/assets/physics-1/fig-p0051-01.png	物理（第一册）	physics-1	51	T	low	初分待对照 raw 改轨；正文已取消该 PNG 引用	图3·1 注射器内水的压力和压强	tex/books/物理（第一册）.tex:1824	336	92	1445	0.893	0.107	replaced
books/assets/physics-1/fig-p0051-02.png	物理（第一册）	physics-1	51	T	low	初分待对照 raw 改轨；正文已取消该 PNG 引用	图3·2 密闭的连通器中液体传递压力和压强的作用	tex/books/物理（第一册）.tex:1843	326	246	3199	0.890	0.110	replaced
books/assets/physics-1/fig-p0052-01.png	物理（第一册）	physics-1	52	T	low	初分待对照 raw 改轨；正文已取消该 PNG 引用	图3-3 液压机工作原理示意图	tex/books/物理（第一册）.tex:1861	262	256	2359	0.878	0.122	replaced
books/assets/physics-1/fig-p0053-01.png	物理（第一册）	physics-1	53	V	low	初分待对照 raw 改轨	图3-4 万吨水压机	tex/books/物理（第一册）.tex:1878	310	488	7573	0.734	0.266	pending
books/assets/physics-1/fig-p0055-01.png	物理（第一册）	physics-1	55	V	low	初分待对照 raw 改轨	(第1题)	tex/books/物理（第一册）.tex:1963	121	221	1431	0.831	0.169	pending
books/assets/physics-1/fig-p0056-01.png	物理（第一册）	physics-1	56	T	medium	高留白线稿；正文已取消该 PNG 引用	图 3·5 液体对容器底的压强	tex/books/物理（第一册）.tex:1979	270	311	2503	0.932	0.068	replaced
books/assets/physics-1/fig-p0056-02.png	物理（第一册）	physics-1	56	T	high	对照 raw 第56页力图或连通器示意图，已改 TikZ	图 3·6 液体对容器壁的压强	tex/books/物理（第一册）.tex:1989	198	204	1353	0.915	0.085	replaced
books/assets/physics-1/fig-p0057-01.png	物理（第一册）	physics-1	57	T	low	初分待对照 raw 改轨；正文已取消该 PNG 引用	图3·7 压强计	tex/books/物理（第一册）.tex:2019	260	369	2989	0.905	0.095	replaced
books/assets/physics-1/fig-p0058-01.png	物理（第一册）	physics-1	58	T	low	初分待对照 raw 改轨	(c)	tex/books/物理（第一册）.tex:2027	296	341	3872	0.899	0.101	pending
books/assets/physics-1/fig-p0058-02.png	物理（第一册）	physics-1	58	T	low	初分待对照 raw 改轨	(3) 和液体内壁同一深度处, 各方向的压强都相等	tex/books/物理（第一册）.tex:2037	274	340	3821	0.919	0.081	pending
books/assets/physics-1/fig-p0059-01.png	物理（第一册）	physics-1	59	T	high	对照 raw 第59页力图或连通器示意图，已改 TikZ	图3-9 液体内部压强的计算	tex/books/物理（第一册）.tex:2070	230	193	1322	0.915	0.085	replaced
books/assets/physics-1/fig-p0061-01.png	物理（第一册）	physics-1	61	T	high	对照 raw 容器简图，已改 TikZ	图 3·10 压强的分布与容器的形状无关	tex/books/物理（第一册）.tex:2163	434	181	3733	0.867	0.133	replaced
books/assets/physics-1/fig-p0062-01.png	物理（第一册）	physics-1	62	T	high	对照 raw 容器简图，已改 TikZ	图3-11 比较容器底部的压力和压强	tex/books/物理（第一册）.tex:2184	323	158	1614	0.939	0.061	replaced
books/assets/physics-1/fig-p0063-01.png	物理（第一册）	physics-1	63	V	low	初分待对照 raw 改轨	图3-12 水塔	tex/books/物理（第一册）.tex:2233	211	342	2925	0.850	0.150	pending
books/assets/physics-1/fig-p0063-02.png	物理（第一册）	physics-1	63	T	high	对照 raw 容器简图，已改 TikZ	(第1题)	tex/books/物理（第一册）.tex:2278	237	158	1433	0.890	0.110	replaced
books/assets/physics-1/fig-p0064-01.png	物理（第一册）	physics-1	64	T	high	对照 raw 第64页力图或连通器示意图，已改 TikZ	图3·13 连通器	tex/books/物理（第一册）.tex:2310	387	161	2950	0.854	0.146	replaced
books/assets/physics-1/fig-p0065-01.png	物理（第一册）	physics-1	65	T	medium	高留白线稿	图3·14 连通器实验	tex/books/物理（第一册）.tex:2324	411	363	3898	0.925	0.075	pending
books/assets/physics-1/fig-p0065-02.png	物理（第一册）	physics-1	65	T	high	对照 raw 第65页液面或刻度示意图，已改 TikZ	图 3·15 连通器黑水面相平的说明	tex/books/物理（第一册）.tex:2341	198	196	1398	0.913	0.087	replaced
books/assets/physics-1/fig-p0066-01.png	物理（第一册）	physics-1	66	T	low	初分待对照 raw 改轨	图3·16 有自自来水装置	tex/books/物理（第一册）.tex:2359	467	152	2840	0.904	0.096	pending
books/assets/physics-1/fig-p0067-01.png	物理（第一册）	physics-1	67	T	high	对照 raw 容器简图，已改 TikZ	(a)	tex/books/物理（第一册）.tex:2380	210	195	1298	0.915	0.085	replaced
books/assets/physics-1/fig-p0067-02.png	物理（第一册）	physics-1	67	T	high	对照 raw 容器简图，已改 TikZ	(b)	tex/books/物理（第一册）.tex:2388	201	207	1508	0.896	0.104	replaced
books/assets/physics-1/fig-p0067-03.png	物理（第一册）	physics-1	67	T	high	对照 raw 第67页液面或刻度示意图，已改 TikZ	图3-18 求正精比重	tex/books/物理（第一册）.tex:2405	220	211	1761	0.909	0.091	replaced
books/assets/physics-1/fig-p0067-04.png	物理（第一册）	physics-1	67	T	high	对照 raw 第67页液面或刻度示意图，已改 TikZ	图 3·19 水管中汽油的高度	tex/books/物理（第一册）.tex:2432	255	208	1732	0.918	0.082	replaced
books/assets/physics-1/fig-p0068-01.png	物理（第一册）	physics-1	68	T	high	对照 raw 容器简图，已改 TikZ	(第2题)	tex/books/物理（第一册）.tex:2477	219	213	1968	0.892	0.108	replaced
books/assets/physics-1/fig-p0068-02.png	物理（第一册）	physics-1	68	T	low	初分待对照 raw 改轨	(第5题)	tex/books/物理（第一册）.tex:2485	187	309	1904	0.913	0.087	pending
books/assets/physics-1/fig-p0069-01.png	物理（第一册）	physics-1	69	T	medium	高留白线稿	图 3·20 是大气层纸杯和	tex/books/物理（第一册）.tex:2510	151	219	1362	0.923	0.077	pending
books/assets/physics-1/fig-p0069-02.png	物理（第一册）	physics-1	69	T	medium	高留白线稿	图3·21 证明大气压存在的又一实验	tex/books/物理（第一册）.tex:2518	279	136	1440	0.926	0.074	pending
books/assets/physics-1/fig-p0070-01.png	物理（第一册）	physics-1	70	T	medium	高留白线稿	图3·22 地面空气流量大	tex/books/物理（第一册）.tex:2536	264	231	2492	0.935	0.065	pending
books/assets/physics-1/fig-p0070-02.png	物理（第一册）	physics-1	70	T	low	初分待对照 raw 改轨	图3·23 测定大气压------托里拆利实验	tex/books/物理（第一册）.tex:2544	187	316	2030	0.858	0.142	pending
books/assets/physics-1/fig-p0072-01.png	物理（第一册）	physics-1	72	P	medium	疑似网纹或照片	图3-24 槽式水银气压计	tex/books/物理（第一册）.tex:2568	63	469	1455	0.837	0.163	pending
books/assets/physics-1/fig-p0072-02.png	物理（第一册）	physics-1	72	V	low	初分待对照 raw 改轨	图 3·25 曲管水银气压计	tex/books/物理（第一册）.tex:2576	83	476	1750	0.771	0.229	pending
books/assets/physics-1/fig-p0073-01.png	物理（第一册）	physics-1	73	T	high	对照 raw 容器简图，已改 TikZ	(第3题)	tex/books/物理（第一册）.tex:2614	97	200	743	0.920	0.080	replaced
books/assets/physics-1/fig-p0074-01.png	物理（第一册）	physics-1	74	T	high	对照 raw 容器简图，已改 TikZ	图3·26 浮力的产生	tex/books/物理（第一册）.tex:2662	247	172	1466	0.932	0.068	replaced
books/assets/physics-1/fig-p0075-01.png	物理（第一册）	physics-1	75	T	low	初分待对照 raw 改轨	图 3·27 阿基米德定律的证明	tex/books/物理（第一册）.tex:2678	534	212	3136	0.916	0.084	pending
books/assets/physics-1/fig-p0077-01.png	物理（第一册）	physics-1	77	T	high	对照 raw 容器简图，已改 TikZ	图3·28 物体的浮沉	tex/books/物理（第一册）.tex:2712	514	244	3333	0.926	0.074	replaced
books/assets/physics-1/fig-p0078-01.png	物理（第一册）	physics-1	78	T	low	初分待对照 raw 改轨	图3·29 比重计	tex/books/物理（第一册）.tex:2724	112	424	1700	0.874	0.126	pending
books/assets/physics-1/fig-p0079-01.png	物理（第一册）	physics-1	79	T	low	初分待对照 raw 改轨	图3·30 潜水艇	tex/books/物理（第一册）.tex:2735	400	243	5281	0.867	0.133	pending
books/assets/physics-1/fig-p0079-02.png	物理（第一册）	physics-1	79	P	medium	疑似网纹或照片	图 3·31 气球(左)和飞艇(右)	tex/books/物理（第一册）.tex:2745	501	275	6076	0.873	0.127	pending
books/assets/physics-1/fig-p0081-01.png	物理（第一册）	physics-1	81	V	low	初分待对照 raw 改轨	图 3·32 ``大力神号''飞艇	tex/books/物理（第一册）.tex:2849	267	159	2363	0.794	0.206	pending
books/assets/physics-1/fig-p0085-01.png	物理（第一册）	physics-1	85	T	medium	高留白线稿	(第1题)	tex/books/物理（第一册）.tex:3020	279	163	881	0.951	0.049	pending
books/assets/physics-1/fig-p0085-02.png	物理（第一册）	physics-1	85	T	medium	高留白线稿	图示（原PDF第85页）	tex/books/物理（第一册）.tex:3044	288	187	1363	0.944	0.056	pending
books/assets/physics-1/fig-p0085-03.png	物理（第一册）	physics-1	85	T	high	对照 raw 容器简图，已改 TikZ	(第2题)	tex/books/物理（第一册）.tex:3050	165	181	844	0.949	0.051	replaced
books/assets/physics-1/fig-p0086-01.png	物理（第一册）	physics-1	86	T	high	对照 raw 容器简图，已改 TikZ	(第3题)	tex/books/物理（第一册）.tex:3079	136	268	1436	0.902	0.098	replaced
books/assets/physics-1/fig-p0086-02.png	物理（第一册）	physics-1	86	T	high	对照 raw 容器简图，已改 TikZ	(第2题)	tex/books/物理（第一册）.tex:3106	176	227	1189	0.887	0.113	replaced
books/assets/physics-1/fig-p0087-01.png	物理（第一册）	physics-1	87	T	low	初分待对照 raw 改轨	(第6题)	tex/books/物理（第一册）.tex:3146	91	354	1830	0.874	0.126	pending
books/assets/physics-1/fig-p0091-01.png	物理（第一册）	physics-1	91	T	high	对照 raw 位移简图，已改 TikZ	图4-1 物体的平动	tex/books/物理（第一册）.tex:3215	178	355	2080	0.938	0.062	replaced
books/assets/physics-1/fig-p0092-01.png	物理（第一册）	physics-1	92	T	high	对照 raw 位移简图，已改 TikZ	图4-2 质点的运动轨迹	tex/books/物理（第一册）.tex:3241	393	192	1207	0.981	0.019	replaced
books/assets/physics-1/fig-p0093-01.png	物理（第一册）	physics-1	93	T	high	对照 raw 位移简图，已改 TikZ	(第5题)	tex/books/物理（第一册）.tex:3267	402	186	1759	0.955	0.045	replaced
books/assets/physics-1/fig-p0093-02.png	物理（第一册）	physics-1	93	V	low	初分待对照 raw 改轨	图示（原PDF第93页）	tex/books/物理（第一册）.tex:3280	145	172	1295	0.827	0.173	pending
books/assets/physics-1/fig-p0093-03.png	物理（第一册）	physics-1	93	T	high	对照 raw 位移简图，已改 TikZ	图4-3 路程和位移	tex/books/物理（第一册）.tex:3286	245	227	1229	0.976	0.024	replaced
books/assets/physics-1/fig-p0095-01.png	物理（第一册）	physics-1	95	T	high	对照 raw 位移简图，已改 TikZ	图4-4. 位移的图示	tex/books/物理（第一册）.tex:3332	210	100	563	0.949	0.051	replaced
books/assets/physics-1/fig-p0096-01.png	物理（第一册）	physics-1	96	T	high	对照 raw 位移简图，已改 TikZ	图4-5 匀速直线运动	tex/books/物理（第一册）.tex:3393	296	64	474	0.947	0.053	replaced
books/assets/physics-1/fig-p0099-01.png	物理（第一册）	physics-1	99	T	low	初分待对照 raw 改轨	图示（原PDF第99页）	tex/books/物理（第一册）.tex:3479	387	90	1063	0.912	0.088	pending
books/assets/physics-1/fig-p0100-01.png	物理（第一册）	physics-1	100	T	medium	高留白线稿	图示（原PDF第100页）	tex/books/物理（第一册）.tex:3508	422	114	1215	0.945	0.055	pending
books/assets/physics-1/fig-p0102-01.png	物理（第一册）	physics-1	102	T	high	对照 raw 第102页，已改 TikZ	图 4·6 物体在不同时间内所通过的路程	tex/books/物理（第一册）.tex:3568	324	304	1358	0.981	0.019	replaced
books/assets/physics-1/fig-p0103-01.png	物理（第一册）	physics-1	103	T	high	对照 raw 第103页，已改 TikZ	图4·7 匀速直线运动的路程图线	tex/books/物理（第一册）.tex:3617	224	293	1767	0.930	0.070	replaced
books/assets/physics-1/fig-p0103-02.png	物理（第一册）	physics-1	103	T	high	对照 raw 第103页，已改 TikZ	图4·8 两个匀速直线运动的路程图线	tex/books/物理（第一册）.tex:3625	219	247	1223	0.951	0.049	replaced
books/assets/physics-1/fig-p0104-01.png	物理（第一册）	physics-1	104	T	high	对照 raw 第104页，已改 TikZ	图4-9 匀速直线运动的速度图线	tex/books/物理（第一册）.tex:3643	292	229	991	0.970	0.030	replaced
books/assets/physics-1/fig-p0105-01.png	物理（第一册）	physics-1	105	T	high	对照 raw 第105页，已改 TikZ	图 4·10 速度图线和路程	tex/books/物理（第一册）.tex:3669	251	247	1115	0.962	0.038	replaced
books/assets/physics-1/fig-p0106-01.png	物理（第一册）	physics-1	106	T	high	对照 raw 第106页，已改 TikZ	图 4.11 s-t 图	tex/books/物理（第一册）.tex:3725	323	282	2124	0.962	0.038	replaced
books/assets/physics-1/fig-p0107-01.png	物理（第一册）	physics-1	107	T	medium	高留白线稿	图示（原PDF第107页）	tex/books/物理（第一册）.tex:3763	408	140	1205	0.952	0.048	pending
